"","coral","tank","treat","pco2","temp","T0_T90","reef","species","col","fpco2","ftemp","colony","SA","treat2","param","value","mean","lowerci","upperci"
"1","CFAA15","400_28",2,447,28,"T0","F","PAST","A","T0","T0","AA_F",12.00066667,"T0","carb",1.940276095,1.40218368687825,1.19782591043846,1.6052759871831
"2","CFAB19","400_28",2,447,28,"T0","F","PAST","B","T0","T0","AB_F",11.39933333,"T0","carb",0.991084967,1.40218368687825,1.19782591043846,1.6052759871831
"3","CFAC15","400_28",2,447,28,"T0","F","PAST","C","T0","T0","AC_F",10.686,"T0","carb",1.642438919,1.40218368687825,1.19782591043846,1.6052759871831
"4","CFAD11","400_28",2,447,28,"T0","F","PAST","D","T0","T0","AD_F",10.54933333,"T0","carb",1.890483184,1.40218368687825,1.19782591043846,1.6052759871831
"5","CFAD11","400_28",2,447,28,"T0","F","PAST","D","T0","T0","AD_F",10.54933333,"T0","carb",1.890483184,1.40218368687825,1.19782591043846,1.6052759871831
"6","CFAE9","400_28",2,447,28,"T0","F","PAST","E","T0","T0","AE_F",14.14233333,"T0","carb",1.346412069,1.40218368687825,1.19782591043846,1.6052759871831
"7","CFAE9","400_28",2,447,28,"T0","F","PAST","E","T0","T0","AE_F",14.14233333,"T0","carb",1.346412069,1.40218368687825,1.19782591043846,1.6052759871831
"8","CFAF11","400_28",2,447,28,"T0","F","PAST","F","T0","T0","AF_F",6.160666667,"T0","carb",1.680024557,1.40218368687825,1.19782591043846,1.6052759871831
"9","CFPB8","400_28",2,447,28,"T0","F","PSTR","B","T0","T0","PB_F",7.280333333,"T0","carb",0.793801603,0.838626517730795,0.573111707561962,1.10430973590083
"10","CFPE13","400_28",2,447,28,"T0","F","PSTR","E","T0","T0","PE_F",8.785333333,"T0","carb",0.627460006,0.838626517730795,0.573111707561962,1.10430973590083
"11","CFSA9","400_28",2,447,28,"T0","F","SSID","A","T0","T0","SA_F",8.170666667,"T0","carb",0.605160317,1.06871703757248,0.824351706817432,1.31085442463158
"12","CFSB9","400_28",2,447,28,"T0","F","SSID","B","T0","T0","SB_F",11.544,"T0","carb",1.034981647,1.06871703757248,0.824351706817432,1.31085442463158
"13","CFSC11","400_28",2,447,28,"T0","F","SSID","C","T0","T0","SC_F",9.465666667,"T0","carb",1.261600217,1.06871703757248,0.824351706817432,1.31085442463158
"14","CFSD12","400_28",2,447,28,"T0","F","SSID","D","T0","T0","SD_F",9.394333333,"T0","carb",1.179693974,1.06871703757248,0.824351706817432,1.31085442463158
"15","CFSE9","400_28",2,447,28,"T0","F","SSID","E","T0","T0","SE_F",9.466666667,"T0","carb",0.764934434,1.06871703757248,0.824351706817432,1.31085442463158
"16","CNAA13","400_28",2,447,28,"T0","N","PAST","A","T0","T0","AA_N",7.16,"T0","carb",1.360746142,1.40218368687825,1.19782591043846,1.6052759871831
"17","CNAB9","400_28",2,447,28,"T0","N","PAST","B","T0","T0","AB_N",9.5,"T0","carb",1.122135651,1.40218368687825,1.19782591043846,1.6052759871831
"18","CNAC9","400_28",2,447,28,"T0","N","PAST","C","T0","T0","AC_N",9.716333333,"T0","carb",0.950007658,1.40218368687825,1.19782591043846,1.6052759871831
"19","CNAD12","400_28",2,447,28,"T0","N","PAST","D","T0","T0","AD_N",10.35566667,"T0","carb",0.56932635,1.40218368687825,1.19782591043846,1.6052759871831
"20","CNAE9","400_28",2,447,28,"T0","N","PAST","E","T0","T0","AE_N",9.664,"T0","carb",1.333993209,1.40218368687825,1.19782591043846,1.6052759871831
"21","CNAF9","400_28",2,447,28,"T0","N","PAST","F","T0","T0","AF_N",10.11366667,"T0","carb",1.569155731,1.40218368687825,1.19782591043846,1.6052759871831
"22","CNPA9","400_28",2,447,28,"T0","N","PSTR","A","T0","T0","PA_N",10.44766667,"T0","carb",0.293315858,0.838626517730795,0.573111707561962,1.10430973590083
"23","CNPB9","400_28",2,447,28,"T0","N","PSTR","B","T0","T0","PB_N",11.17033333,"T0","carb",0.450948388,0.838626517730795,0.573111707561962,1.10430973590083
"24","CNPC10","400_28",2,447,28,"T0","N","PSTR","C","T0","T0","PC_N",10.55266667,"T0","carb",1.120939875,0.838626517730795,0.573111707561962,1.10430973590083
"25","CNPD9","400_28",2,447,28,"T0","N","PSTR","D","T0","T0","PD_N",7.814333333,"T0","carb",1.024084037,0.838626517730795,0.573111707561962,1.10430973590083
"26","CNPE10","400_28",2,447,28,"T0","N","PSTR","E","T0","T0","PE_N",10.709,"T0","carb",1.103422649,0.838626517730795,0.573111707561962,1.10430973590083
"27","CNPF15","400_28",2,447,28,"T0","N","PSTR","F","T0","T0","PF_N",9.076,"T0","carb",1.324968812,0.838626517730795,0.573111707561962,1.10430973590083
"28","CNSB15","400_28",2,447,28,"T0","N","SSID","B","T0","T0","SB_N",10.22766667,"T0","carb",1.484708171,1.06871703757248,0.824351706817432,1.31085442463158
"29","CNSC9","400_28",2,447,28,"T0","N","SSID","C","T0","T0","SC_N",11.61133333,"T0","carb",1.069439676,1.06871703757248,0.824351706817432,1.31085442463158
"30","CNSD10","400_28",2,447,28,"T0","N","SSID","D","T0","T0","SD_N",11.04566667,"T0","carb",1.226928056,1.06871703757248,0.824351706817432,1.31085442463158
"31","CNSE9","400_28",2,447,28,"T0","N","SSID","E","T0","T0","SE_N",10.54866667,"T0","carb",0.69827626,1.06871703757248,0.824351706817432,1.31085442463158
"32","CNSF22","400_28",2,447,28,"T0","N","SSID","F","T0","T0","SF_N",10.542,"T0","carb",1.403308738,1.06871703757248,0.824351706817432,1.31085442463158
"33","CFAA1","280_31_1",4,311,31,"T90","F","PAST","A","300","31","AA_F",10.547,"311_31","carb",1.186056193,0.654195295420309,0.419469559561587,0.880864556324925
"34","CFAA14","400_28_1",6,447,28,"T90","F","PAST","A","420","28","AA_F",10.418,"447_28","carb",0.637811624,0.894840250465197,0.710763018189002,1.0838849696069
"35","CFAA2","280_28_1",4,288,28,"T90","F","PAST","A","300","28","AA_F",8.63,"288_28","carb",0.546623836,0.821421047213875,0.611047217442593,1.02828348013511
